SalesDate,CustomerID,ProductID,SaleID,Quantity,Revenue_VND,COGS_VND
2025-01-11,C015,P008,S005,4,439952,362395
2025-01-11,C018,P001,S004,1,81580,68260
2025-01-11,C013,P004,S007,9,45759474,34192009
2025-01-11,C010,P016,S007,9,2614383,2047889
2025-01-11,C004,P018,S005,1,2465002,1675752
2025-01-11,C009,P002,S004,8,414512,340650
2025-01-11,C004,P016,S004,5,635210,494839
2025-01-11,C001,P016,S003,17,2877420,2099788
2025-01-11,C013,P003,S008,6,346224,284973
2025-01-11,C002,P002,S006,3,177042,145151
2025-01-11,C011,P004,S001,5,6625820,5103574
2025-01-11,C002,P016,S005,11,1385164,924532
2025-01-11,C008,P017,S001,1,83701,56015
2025-01-11,C002,P018,S003,4,6967828,4782256
2025-01-11,C014,P002,S007,6,561048,465934
2025-01-11,C020,P017,S006,7,1015588,719692
2025-01-11,C007,P005,S001,9,10096191,6782067
2025-01-11,C002,P007,S008,8,647032,509156
2025-01-11,C013,P017,S008,10,2823260,2152896
2025-01-11,C001,P013,S003,5,20248130,13867277
2025-01-11,C014,P008,S003,11,767371,634223
2025-01-11,C020,P010,S008,12,1233600,952033
2025-01-11,C008,P006,S003,14,17907106,11508370
2025-01-11,C015,P018,S002,11,33691119,22048272
2025-01-11,C001,P002,S004,7,377069,323975
2025-01-11,C015,P012,S008,8,3945384,3035472
2025-01-11,C008,P007,S004,4,468596,330476
2025-01-11,C020,P012,S008,9,3485025,2590603
2025-01-11,C003,P010,S003,1,92985,75941
2025-01-11,C005,P007,S001,1,84963,65078
2025-01-11,C001,P013,S005,7,6554597,4804317
2025-01-11,C010,P015,S005,2,5888714,3901554
2025-01-11,C003,P014,S008,3,7203087,5346690
2025-01-11,C013,P016,S002,10,1684700,1161490
2025-01-11,C017,P018,S008,6,16602714,11326842
2025-01-11,C003,P011,S001,12,3232512,2368953
2025-01-11,C003,P012,S001,7,3016986,2459109
2025-01-12,C018,P011,S007,15,3680685,2689420
2025-01-12,C010,P003,S008,4,163356,136639
2025-01-12,C001,P016,S006,11,2693713,1926553
2025-01-12,C002,P004,S004,2,7758582,5177520
2025-01-12,C004,P001,S005,3,165771,124740
2025-01-12,C001,P010,S003,8,791112,644923
2025-01-12,C002,P017,S005,5,494085,345858
2025-01-12,C015,P004,S005,4,5740820,3745636
2025-01-12,C008,P001,S001,3,294699,225877
2025-01-12,C014,P011,S001,4,1529984,1097061
2025-01-12,C014,P017,S006,13,975351,702962
2025-01-12,C004,P009,S007,12,646704,497011
2025-01-12,C020,P016,S008,1,196693,141128
2025-01-12,C013,P002,S002,1,113251,93573
2025-01-12,C009,P003,S003,1,80260,68876
2025-01-12,C017,P018,S008,8,24040872,16822129
2025-01-12,C015,P010,S006,10,964720,747152
2025-01-12,C011,P014,S008,6,14320008,9496222
2025-01-12,C008,P004,S003,8,13173320,10437623
2025-01-12,C016,P015,S005,6,25537842,19966113
2025-01-12,C018,P014,S005,4,13573840,8746724
2025-01-12,C003,P014,S004,7,41493095,25001866
2025-01-12,C014,P016,S005,12,1467048,1169288
2025-01-12,C003,P007,S005,10,659130,558142
2025-01-12,C016,P008,S002,9,587394,420445
2025-01-12,C015,P014,S002,13,12496926,9266497
2025-01-12,C008,P003,S001,7,322707,254370
2025-01-12,C002,P009,S007,1,56262,49314
2025-01-12,C011,P010,S002,19,586948,442420
2025-01-12,C015,P004,S008,4,18242572,13735323
2025-01-12,C009,P005,S006,11,10706322,7077093
2025-01-12,C018,P017,S005,5,758355,567367
2025-01-12,C014,P015,S005,12,50180760,38647901
2025-01-12,C012,P010,S004,15,505155,432262
2025-01-12,C019,P013,S003,8,34369800,20752600
2025-01-12,C006,P011,S008,1,203789,147282
2025-01-12,C013,P010,S004,3,317088,269720
2025-01-12,C009,P018,S003,8,40021032,28170809
2025-01-12,C001,P013,S002,10,32180570,23176643
2025-01-12,C008,P011,S001,18,7021782,4873053
2025-01-12,C015,P012,S008,13,2391155,1719875
2025-01-12,C011,P017,S006,9,760203,592975
2025-01-13,C009,P001,S006,12,1073544,842528
2025-01-13,C020,P011,S006,14,4525304,3196789
2025-01-13,C002,P013,S004,1,5658840,4087588
2025-01-13,C002,P015,S007,4,18885240,14971080
2025-01-13,C019,P018,S001,17,9994521,6982455
2025-01-13,C018,P008,S007,8,695680,591037
2025-01-13,C013,P011,S002,11,5231138,4073361
2025-01-13,C018,P004,S005,16,20995040,15728307
2025-01-13,C004,P003,S004,3,241542,206142
2025-01-13,C015,P014,S002,2,4372778,3037883
2025-01-13,C004,P002,S007,12,757008,652410
2025-01-13,C017,P003,S002,5,417980,321591
2025-01-13,C012,P018,S005,15,47234925,36966722
2025-01-13,C010,P003,S002,5,181205,158938
2025-01-13,C001,P009,S001,16,885264,722237
2025-01-13,C020,P002,S002,11,1044406,917973
2025-01-13,C010,P004,S007,14,69034308,45272009
2025-01-13,C014,P003,S004,9,466695,374024
2025-01-13,C010,P002,S007,9,946854,791778
2025-01-13,C008,P001,S001,6,314532,260454
2025-01-13,C006,P009,S004,1,96265,73644
2025-01-13,C016,P004,S004,10,27271330,21370561
2025-01-13,C014,P008,S005,10,765220,610839
2025-01-13,C017,P013,S001,4,10370292,7556479
2025-01-13,C009,P002,S004,7,464520,366163
2025-01-13,C016,P005,S001,7,37844359,26764863
2025-01-13,C017,P014,S005,16,78677696,50215821
2025-01-13,C020,P005,S006,15,86144370,64620970
2025-01-13,C016,P012,S004,4,1514980,1057950
2025-01-13,C005,P001,S001,5,248480,191677
2025-01-13,C013,P007,S008,8,500352,394277
2025-01-13,C008,P001,S002,12,1321704,1087955
2025-01-13,C010,P001,S007,13,1010139,799486
2025-01-13,C018,P018,S001,14,39057242,29728480
2025-01-13,C007,P002,S007,4,351372,273045
2025-01-13,C007,P001,S007,10,413050,331486
2025-01-13,C017,P011,S008,4,1661564,1313909
2025-01-13,C012,P004,S004,9,35677881,27551162
2025-01-13,C008,P007,S004,1,95356,75221
2025-01-13,C001,P007,S005,4,430956,348357
2025-01-13,C010,P018,S007,6,32813838,21455207
2025-01-13,C011,P002,S002,6,248748,208938
2025-01-13,C015,P018,S005,11,20961633,14239019
2025-01-13,C008,P006,S006,12,41631588,28088600
2025-01-14,C002,P017,S005,10,778080,616517
2025-01-14,C020,P001,S008,13,1203007,1000931
2025-01-14,C010,P010,S007,12,571296,469433
2025-01-14,C012,P003,S007,5,353980,266009
2025-01-14,C011,P007,S003,14,596666,500164
2025-01-14,C017,P002,S007,10,951030,716160
2025-01-14,C016,P008,S008,8,596024,444177
2025-01-14,C009,P002,S006,1,95727,84180
2025-01-14,C019,P003,S007,12,561288,455605
2025-01-14,C012,P006,S005,3,5259645,3943288
2025-01-14,C001,P007,S007,11,241373,185504
2025-01-14,C011,P010,S005,10,499790,377655
2025-01-14,C015,P003,S001,5,457470,358458
2025-01-14,C006,P007,S001,5,203595,157207
2025-01-14,C011,P011,S002,6,1557750,1252643
2025-01-14,C005,P011,S002,8,3733000,2601660
2025-01-14,C004,P012,S002,4,1583824,1192699
2025-01-14,C006,P013,S004,8,31115488,23180877
2025-01-14,C010,P015,S006,10,53473410,36570184
2025-01-14,C016,P006,S007,12,66992916,40891831
2025-01-14,C016,P015,S005,6,30543942,22165474
2025-01-14,C003,P016,S007,8,1180480,822586
2025-01-14,C014,P003,S008,1,80082,60267
2025-01-14,C015,P002,S007,11,1309682,1002771
2025-01-14,C005,P008,S008,6,534558,433337
2025-01-14,C006,P001,S004,8,836168,659025
2025-01-14,C018,P011,S004,8,3793736,2859450
2025-01-14,C006,P001,S008,11,1267035,977224
2025-01-14,C020,P013,S008,4,23686892,17019488
2025-01-14,C012,P011,S005,6,1645200,1215835
2025-01-14,C020,P015,S007,5,27378330,18854644
2025-01-14,C004,P011,S004,17,8378195,6111379
2025-01-14,C017,P009,S008,9,448650,368266
2025-01-14,C002,P008,S007,1,92394,71265
2025-01-14,C014,P004,S008,7,7850535,5324439
2025-01-14,C019,P014,S005,7,20213781,14043202
2025-01-14,C011,P014,S001,8,22322840,13804988
2025-01-14,C020,P001,S001,8,797200,691429
2025-01-14,C004,P002,S004,2,209372,178269
2025-01-14,C002,P012,S004,11,3149872,2552003
2025-01-14,C019,P012,S004,12,5106372,4148611
2025-01-15,C001,P004,S004,16,55043280,37729743
2025-01-15,C001,P009,S003,11,887018,730050
2025-01-15,C004,P016,S002,4,1163840,797021
2025-01-15,C007,P010,S002,13,1260935,1096806
2025-01-15,C018,P012,S004,18,7602372,5812565
2025-01-15,C020,P009,S003,2,65992,52207
2025-01-15,C008,P014,S003,3,6850482,5086440
2025-01-15,C012,P018,S001,8,24251072,17852807
2025-01-15,C003,P015,S001,10,55959330,40741296
2025-01-15,C012,P009,S001,4,263468,225314
2025-01-15,C008,P016,S001,8,1047992,761352
2025-01-15,C016,P018,S004,9,26819478,19422260
2025-01-15,C018,P014,S004,8,22538024,16215639
2025-01-15,C016,P004,S006,7,9744966,7231187
2025-01-15,C013,P012,S008,7,1880977,1510089
2025-01-15,C010,P004,S003,8,13861560,10951686
2025-01-15,C009,P017,S007,8,1558336,1214833
2025-01-15,C009,P003,S008,4,147092,120125
2025-01-15,C004,P017,S006,9,1749429,1211935
2025-01-15,C011,P005,S004,1,5758221,3985606
2025-01-15,C001,P005,S006,5,16168180,12085866
2025-01-15,C011,P003,S001,8,582984,492557
2025-01-15,C019,P012,S007,1,175001,123827
2025-01-15,C016,P013,S001,13,44663073,32240460
2025-01-15,C006,P010,S007,15,1061115,814422
2025-01-15,C014,P005,S001,9,11453229,8584154
2025-01-15,C020,P004,S007,11,25934381,20211255
2025-01-15,C004,P017,S008,9,1316106,860723
2025-01-15,C001,P005,S003,1,4579177,3260251
2025-01-15,C013,P013,S002,2,4660088,2880817
2025-01-15,C013,P017,S003,4,439308,286496
2025-01-15,C019,P004,S001,4,7763192,5220562
2025-01-15,C020,P011,S002,8,1268984,902771
2025-01-15,C001,P011,S005,10,4309650,3280585
2025-01-15,C017,P007,S002,10,349220,275457
2025-01-15,C011,P004,S008,15,55687275,39865339
2025-01-15,C005,P007,S007,4,291552,219519
2025-01-16,C012,P014,S008,5,25714665,17685296
2025-01-16,C011,P008,S001,15,1639050,1203057
2025-01-16,C002,P013,S002,11,63345051,40223837
2025-01-16,C006,P017,S005,11,2188516,1528062
2025-01-16,C010,P014,S007,13,40836939,26317156
2025-01-16,C014,P004,S002,1,535880,385103
2025-01-16,C006,P018,S006,10,22257300,16114364
2025-01-16,C018,P016,S004,15,2714775,1790805
2025-01-16,C017,P002,S002,14,1225070,927716
2025-01-16,C013,P004,S002,4,10061284,6747729
2025-01-16,C005,P016,S007,10,1854260,1258827
2025-01-16,C018,P005,S007,1,5113993,3529892
2025-01-16,C016,P001,S002,8,413712,323936
2025-01-16,C014,P005,S001,1,2040226,1456548
2025-01-16,C008,P014,S002,14,11205418,7482101
2025-01-16,C006,P017,S008,9,778869,522045
2025-01-16,C018,P011,S003,4,1347648,1013409
2025-01-16,C013,P003,S004,4,318824,248625
2025-01-16,C007,P012,S002,11,2233759,1588625
2025-01-16,C002,P001,S006,7,540379,456389
2025-01-16,C013,P018,S006,6,24164250,17219501
2025-01-16,C014,P016,S008,8,1620224,1134731
2025-01-16,C019,P010,S004,6,556674,477615
2025-01-16,C002,P005,S001,1,4319743,2930462
2025-01-16,C006,P012,S006,11,5221051,4128163
2025-01-16,C011,P016,S007,13,791505,632084
2025-01-16,C003,P009,S003,4,420016,358678
2025-01-16,C002,P007,S004,8,678608,479386
2025-01-16,C016,P015,S004,7,26650498,17560017
2025-01-16,C014,P009,S006,11,445478,381835
2025-01-16,C015,P013,S005,2,8062790,5288653
2025-01-16,C001,P012,S001,7,1968946,1564128
2025-01-16,C004,P012,S005,9,3288024,2252225
2025-01-16,C020,P013,S006,10,49058150,32467347
2025-01-16,C008,P014,S002,19,50011097,36436201
2025-01-16,C007,P010,S001,7,244461,214228
2025-01-16,C013,P018,S003,11,49040277,34503598
2025-01-16,C010,P016,S007,1,86692,60262
2025-01-16,C011,P009,S004,2,159412,139170
2025-01-16,C017,P001,S001,5,320895,250969
2025-01-16,C009,P007,S002,1,23384,18604
2025-01-16,C001,P011,S002,3,899682,620599
2025-01-16,C008,P002,S006,9,836181,655756
2025-01-16,C008,P007,S001,14,1255576,884483
2025-01-16,C010,P001,S001,8,388888,328291
2025-01-16,C018,P011,S008,1,172026,119566
2025-01-16,C008,P014,S004,4,10789252,6939741
2025-01-16,C020,P002,S008,9,714267,567115
2025-01-17,C003,P003,S005,8,860880,663840
2025-01-17,C005,P001,S001,12,1031472,859143
2025-01-17,C003,P018,S005,7,37933602,29334760
2025-01-17,C008,P001,S002,11,1084479,830615
2025-01-17,C015,P001,S008,11,458172,346629
2025-01-17,C016,P011,S007,20,2483680,2008575
2025-01-17,C006,P007,S001,1,76272,59661
2025-01-17,C001,P015,S007,5,12189140,8390061
2025-01-17,C017,P010,S006,3,246033,212791
2025-01-17,C014,P007,S006,4,123296,94214
2025-01-17,C020,P005,S003,2,11514704,8395665
2025-01-17,C010,P008,S001,4,290760,227597
2025-01-17,C011,P016,S007,11,2648514,1865329
2025-01-17,C005,P012,S007,10,4250640,3133802
2025-01-17,C017,P018,S003,4,18877940,14691083
2025-01-17,C005,P002,S002,8,340176,281169
2025-01-17,C006,P018,S005,11,33012001,22623664
2025-01-17,C014,P016,S003,13,3419728,2266364
2025-01-17,C016,P007,S007,11,955724,788635
2025-01-17,C020,P015,S007,6,14920230,10890191
2025-01-17,C014,P017,S008,12,1494660,1000233
2025-01-17,C013,P002,S006,17,906117,742196
2025-01-17,C005,P010,S001,6,311574,237663
2025-01-17,C017,P004,S001,22,41557648,31060559
2025-01-17,C001,P017,S002,14,3407068,2337566
2025-01-17,C012,P008,S002,16,1026096,757020
2025-01-17,C001,P014,S004,1,5077351,3155788
2025-01-17,C016,P014,S002,14,27813422,18570984
2025-01-17,C007,P015,S001,10,58445700,44888453
2025-01-17,C017,P003,S007,10,536970,455494
2025-01-17,C009,P006,S007,4,7686668,4614793
2025-01-17,C013,P011,S005,6,1633278,1206742
2025-01-17,C013,P018,S002,2,6331120,4343858
2025-01-17,C010,P004,S008,8,18915056,12445372
2025-01-17,C016,P008,S003,6,472842,374077
2025-01-17,C012,P009,S004,10,858840,697045
2025-01-17,C007,P018,S004,4,18240980,13714198
2025-01-17,C011,P003,S003,2,222032,177540
2025-01-17,C016,P009,S004,6,425406,324536
2025-01-17,C009,P007,S005,5,231955,172968
2025-01-17,C015,P004,S004,6,18655914,12423354
2025-01-17,C014,P009,S005,14,1122576,882677
2025-01-17,C020,P002,S008,4,149960,119639
2025-01-17,C007,P004,S005,12,4162992,3017532
2025-01-17,C015,P003,S004,12,552096,419859
2025-01-17,C012,P001,S007,9,725751,613726
2025-01-18,C008,P006,S003,16,28266320,20414035
2025-01-18,C012,P010,S007,6,522810,449973
2025-01-18,C010,P017,S004,4,1012032,674663
2025-01-18,C010,P010,S005,4,251600,207733
2025-01-18,C001,P006,S002,13,54600884,33871929
2025-01-18,C016,P004,S005,10,7525010,5226735
2025-01-18,C019,P006,S001,16,67613904,48042079
2025-01-18,C003,P003,S007,10,458100,365450
2025-01-18,C002,P018,S006,7,31880954,25491061
2025-01-18,C001,P001,S008,13,884884,752913
2025-01-18,C017,P017,S003,11,2923569,1968999
2025-01-18,C006,P009,S008,12,1218852,971724
2025-01-18,C004,P001,S003,10,612980,497682
2025-01-18,C014,P017,S006,12,2199276,1681451
2025-01-18,C007,P016,S004,6,597240,475631
2025-01-18,C020,P004,S005,6,15960510,11353810
2025-01-18,C005,P009,S003,3,220593,170909
2025-01-18,C004,P016,S006,12,3272796,2169819
2025-01-18,C002,P007,S008,3,104091,74654
2025-01-18,C014,P007,S004,11,908985,703237
2025-01-18,C017,P008,S008,6,436236,318638
2025-01-18,C012,P010,S003,1,66641,52276
2025-01-18,C012,P011,S003,10,3935630,2985726
2025-01-18,C002,P017,S004,10,1690240,1297696
2025-01-18,C020,P005,S008,9,7736139,5342579
2025-01-18,C003,P015,S001,4,20175116,13659592
2025-01-18,C014,P018,S008,2,11057334,7690483
2025-01-18,C003,P005,S001,8,36043488,28515964
2025-01-18,C020,P013,S002,8,39679720,28656684
2025-01-18,C019,P010,S008,9,418212,329943
2025-01-18,C017,P013,S005,9,43489827,29597384
2025-01-18,C018,P001,S003,10,946050,786426
2025-01-18,C003,P008,S004,7,162897,124645
2025-01-18,C017,P014,S006,12,10937196,7871400
2025-01-18,C020,P001,S005,1,117931,95681
2025-01-18,C009,P010,S007,8,871752,679435
2025-01-18,C017,P008,S007,13,1553422,1197915
2025-01-18,C011,P014,S003,1,1025504,730582
2025-01-18,C010,P006,S005,2,8906036,5382151
2025-01-18,C004,P014,S001,9,22749948,15771071
2025-01-19,C019,P002,S001,16,992208,786311
2025-01-19,C006,P003,S008,3,242226,211678
2025-01-19,C004,P013,S006,14,37519608,27857995
2025-01-19,C018,P001,S003,1,75510,64007
2025-01-19,C011,P006,S004,6,31672764,19944261
2025-01-19,C012,P005,S003,8,46124552,31985785
2025-01-19,C008,P014,S002,1,2061214,1344889
2025-01-19,C018,P018,S007,3,2930562,2183287
2025-01-19,C005,P003,S005,13,520728,417437
2025-01-19,C004,P015,S007,11,10279071,7852435
2025-01-19,C002,P016,S001,5,549245,402244
2025-01-19,C002,P006,S006,10,10788640,6574489
2025-01-19,C019,P014,S003,6,35069382,24649192
2025-01-19,C010,P005,S005,11,10148347,7658804
2025-01-19,C009,P001,S008,9,699003,549015
2025-01-19,C008,P004,S004,10,3589360,2437087
2025-01-19,C010,P003,S005,4,208568,162773
2025-01-19,C016,P006,S007,15,26395905,19008918
2025-01-19,C014,P001,S001,11,506198,426212
2025-01-19,C005,P010,S001,9,320697,268693
2025-01-19,C004,P001,S004,5,546525,417317
2025-01-19,C011,P017,S002,11,2431583,1832403
2025-01-19,C017,P008,S003,15,1555965,1302768
2025-01-19,C006,P017,S008,17,2999599,2335588
2025-01-19,C009,P015,S004,1,3969174,2954372
2025-01-19,C014,P006,S004,17,32411962,22987712
2025-01-19,C007,P007,S002,3,215163,177652
2025-01-19,C012,P014,S008,8,32439048,21188117
2025-01-19,C006,P016,S001,5,796435,594099
2025-01-19,C010,P006,S001,11,64119660,43157587
2025-01-19,C016,P014,S008,17,53580566,33547943
2025-01-19,C005,P007,S007,5,138315,109887
2025-01-19,C013,P008,S002,15,1068165,755099
2025-01-19,C018,P014,S004,7,29880571,18805512
2025-01-19,C015,P007,S003,5,444620,333758
2025-01-19,C020,P017,S006,1,50508,36898
2025-01-19,C011,P008,S005,9,975816,688041
2025-01-19,C016,P004,S003,14,77960428,55999900
2025-01-19,C018,P008,S005,12,439752,345888
2025-01-19,C007,P001,S004,8,686112,525080
2025-01-19,C011,P010,S004,8,343696,286977
2025-01-19,C010,P013,S004,14,75485200,51902465
2025-01-19,C019,P017,S003,12,1531248,1040280
2025-01-19,C010,P007,S007,6,191232,154482
2025-01-19,C014,P017,S008,5,1258670,898860
2025-01-19,C013,P011,S005,11,4833873,3673800
2025-01-19,C020,P018,S003,6,12669996,8792860
2025-01-19,C004,P007,S006,3,351453,257291
2025-01-19,C004,P001,S002,1,82960,70035
2025-01-19,C007,P012,S003,8,2113704,1577994
2025-01-19,C005,P007,S007,4,422124,347710
2025-01-20,C009,P005,S003,7,25789092,19378813
2025-01-20,C001,P010,S007,8,657512,504867
2025-01-20,C019,P007,S003,8,942072,750506
2025-01-20,C005,P009,S005,16,1619584,1279380
2025-01-20,C006,P014,S003,14,24532970,14814803
2025-01-20,C019,P009,S001,1,116043,90374
2025-01-20,C003,P005,S006,15,79113300,60471965
2025-01-20,C018,P014,S002,9,35335962,26207417
2025-01-20,C009,P006,S003,3,6980256,4848381
2025-01-20,C009,P010,S001,3,268470,212959
2025-01-20,C019,P003,S001,1,86434,67129
2025-01-20,C014,P008,S003,3,266610,193332
2025-01-20,C006,P014,S008,9,33499710,20966945
2025-01-20,C003,P009,S007,8,688776,530484
2025-01-20,C007,P010,S008,15,1741080,1347103
2025-01-20,C001,P007,S002,7,274764,193422
2025-01-20,C015,P015,S002,9,34147710,26584550
2025-01-20,C014,P014,S004,1,4289787,2589075
2025-01-20,C007,P003,S006,4,216384,183593
2025-01-20,C004,P001,S001,8,389688,296466
2025-01-20,C020,P006,S002,8,11866008,7590040
2025-01-20,C003,P017,S005,1,192273,140580
2025-01-20,C014,P006,S003,12,39950496,24039657
2025-01-20,C002,P008,S007,8,394480,321678
2025-01-20,C010,P002,S001,7,836255,656115
2025-01-20,C005,P001,S005,4,302648,245106
2025-01-20,C009,P004,S007,8,24319904,18469277
2025-01-20,C004,P003,S004,6,506826,404098
2025-01-20,C016,P002,S005,6,557460,455985
2025-01-20,C019,P009,S004,4,415700,365660
2025-01-20,C011,P016,S005,13,2079675,1524118
2025-01-20,C005,P005,S005,12,39646848,27556458
2025-01-20,C008,P008,S002,10,1086340,806606
2025-01-21,C011,P010,S007,11,755139,630464
2025-01-21,C003,P003,S006,12,733452,573178
2025-01-21,C001,P016,S004,1,191061,152212
2025-01-21,C002,P018,S008,10,44259090,34310024
2025-01-21,C006,P015,S002,3,16708095,11478727
2025-01-21,C006,P012,S006,1,333342,264022
2025-01-21,C011,P007,S004,2,86852,62628
2025-01-21,C003,P014,S003,12,45116964,28146726
2025-01-21,C003,P007,S001,7,572369,474911
2025-01-21,C015,P004,S008,13,38144457,25060925
2025-01-21,C008,P002,S003,13,429156,376716
2025-01-21,C011,P004,S004,15,32385150,24950225
2025-01-21,C016,P004,S006,3,9381369,7146302
2025-01-21,C015,P005,S002,8,1667736,1301771
2025-01-21,C015,P015,S006,11,4229137,3351877
2025-01-21,C012,P001,S007,1,92741,76948
2025-01-21,C019,P004,S007,11,33965613,22692778
2025-01-21,C009,P017,S002,6,1529400,1179845
2025-01-21,C014,P013,S005,2,4730286,2998397
2025-01-21,C012,P015,S003,9,26423433,19313509
2025-01-21,C004,P008,S004,5,526825,408724
2025-01-21,C012,P012,S001,5,2421420,1681942
2025-01-21,C014,P016,S008,3,329322,228418
2025-01-21,C007,P011,S006,12,3697332,2698775
2025-01-21,C016,P011,S003,4,791908,588872
2025-01-21,C011,P017,S007,6,689844,452777
2025-01-21,C012,P004,S002,19,26042369,20330108
2025-01-21,C008,P008,S001,1,112970,79102
2025-01-21,C001,P009,S007,9,773460,666404
2025-01-21,C004,P016,S003,11,1224564,968328
2025-01-21,C011,P009,S001,6,557838,437397
2025-01-21,C013,P014,S008,5,4818255,3230816
2025-01-21,C002,P015,S006,5,14877580,10385924
2025-01-21,C016,P009,S008,10,1176680,1023082
2025-01-21,C014,P003,S004,1,111314,89357
2025-01-21,C001,P004,S003,14,41216196,32645029
2025-01-21,C020,P018,S001,8,5184616,3767612
2025-01-21,C009,P016,S002,8,2265488,1711042
2025-01-21,C019,P013,S003,20,23634700,16370142
2025-01-21,C005,P005,S007,2,10480210,7307286
2025-01-21,C011,P012,S007,8,1563952,1239917
2025-01-21,C006,P018,S005,5,2019805,1407100
2025-01-21,C009,P001,S003,8,449192,373905
2025-01-21,C019,P017,S008,8,856992,634810
2025-01-21,C017,P009,S003,5,291910,253814
2025-01-21,C008,P006,S007,9,10138095,6699752
2025-01-21,C012,P011,S006,5,1387615,955832
2025-01-21,C009,P003,S007,8,895104,743862
2025-01-21,C017,P014,S008,3,8493264,6019578
2025-01-21,C005,P004,S002,6,3051396,2429540
2025-01-21,C020,P018,S005,4,1699020,1285970
2025-01-21,C002,P010,S002,7,536263,442632
2025-01-21,C010,P013,S005,21,27624492,19956416
2025-01-22,C013,P018,S001,17,21067114,14577595
2025-01-22,C011,P006,S004,10,18816240,11974669
2025-01-22,C003,P018,S001,5,14422990,9509011
2025-01-22,C018,P005,S001,1,2540709,1922256
2025-01-22,C009,P010,S004,10,370500,298856
2025-01-22,C002,P003,S008,8,359200,302262
2025-01-22,C019,P017,S005,6,510810,343952
2025-01-22,C006,P016,S006,8,2387944,1884945
2025-01-22,C015,P018,S004,1,5844059,4551511
2025-01-22,C019,P012,S005,12,3258636,2543101
2025-01-22,C007,P009,S004,9,1001484,811422
2025-01-22,C019,P011,S002,3,499392,361864
2025-01-22,C002,P006,S004,6,11843556,7241264
2025-01-22,C011,P001,S006,1,103152,82424
2025-01-22,C016,P014,S001,12,70742496,44250392
2025-01-22,C005,P003,S005,4,381856,321915
2025-01-22,C020,P011,S006,14,6741966,5089612
2025-01-22,C001,P014,S004,10,26433090,18667425
2025-01-22,C016,P004,S005,10,16502950,13037535
2025-01-22,C002,P005,S003,9,27838647,20369017
2025-01-22,C006,P009,S006,8,757384,662196
2025-01-22,C018,P011,S001,11,2259862,1566181
2025-01-22,C006,P010,S002,1,30263,26221
2025-01-22,C006,P015,S006,2,7549086,5006741
2025-01-22,C009,P008,S006,7,526260,390525
2025-01-22,C004,P005,S008,7,17647560,13244333
2025-01-22,C008,P015,S006,11,18106517,12667602
2025-01-22,C009,P012,S004,7,3304378,2365210
2025-01-22,C002,P012,S008,9,3087351,2303692
2025-01-22,C009,P004,S002,4,12062436,8857438
2025-01-22,C004,P011,S007,3,746985,536086
2025-01-22,C008,P013,S002,10,16012140,9969761
2025-01-22,C008,P002,S001,10,1144340,994173
2025-01-22,C016,P004,S007,17,92011871,60582963
2025-01-22,C014,P001,S005,4,421852,365175
2025-01-22,C005,P008,S007,9,536715,391332
2025-01-22,C013,P002,S003,4,160440,130359
2025-01-22,C002,P014,S007,6,34724118,21709845
2025-01-22,C007,P003,S004,14,1220562,1002572
2025-01-22,C011,P006,S007,7,39444230,25581485
2025-01-22,C010,P008,S001,10,976130,818278
2025-01-22,C015,P009,S008,13,756860,619609
2025-01-22,C006,P007,S003,1,89445,74877
2025-01-22,C018,P001,S005,6,240702,202505
2025-01-22,C014,P008,S002,5,325315,264705
2025-01-23,C003,P017,S001,21,4395027,3455914
2025-01-23,C003,P015,S006,9,10909755,7731400
2025-01-23,C015,P017,S006,10,1942720,1409472
2025-01-23,C017,P002,S003,10,1144310,960981
2025-01-23,C010,P008,S004,3,250383,194203
2025-01-23,C010,P007,S001,7,335713,283283
2025-01-23,C015,P007,S001,9,328599,274471
2025-01-23,C020,P013,S001,9,9203877,6852286
2025-01-23,C019,P018,S002,16,35048800,27800389
2025-01-23,C020,P005,S003,18,86787594,62409358
2025-01-23,C011,P011,S006,11,4826635,3779034
2025-01-23,C014,P013,S001,10,13888490,10386763
2025-01-23,C011,P016,S003,1,112444,85154
2025-01-23,C002,P010,S005,15,738495,593103
2025-01-23,C020,P006,S007,4,12181572,8179612
2025-01-23,C010,P006,S001,14,67414970,47605478
2025-01-23,C009,P006,S007,6,23553360,14317984
2025-01-23,C006,P013,S006,5,24775400,17498600
2025-01-23,C013,P005,S002,5,11920735,7913591
2025-01-23,C014,P012,S001,9,1520955,1152062
2025-01-23,C020,P018,S006,10,29958060,21012586
2025-01-23,C017,P005,S005,4,21109204,16278795
2025-01-23,C007,P006,S005,3,4688502,3107477
2025-01-23,C016,P005,S003,5,18470520,14401884
2025-01-23,C015,P013,S002,17,65482300,41061913
2025-01-23,C020,P012,S006,5,1556300,1198387
2025-01-23,C003,P018,S008,8,11197536,7480594
2025-01-23,C011,P017,S008,1,78272,58518
2025-01-23,C014,P008,S003,6,718884,533155
2025-01-23,C012,P009,S008,14,1221976,980977
2025-01-23,C001,P007,S005,4,449932,328657
2025-01-23,C006,P016,S002,17,1959743,1327946
2025-01-23,C013,P005,S006,3,10112109,8064404
2025-01-23,C001,P010,S007,3,208353,166946
2025-01-23,C009,P006,S002,15,21226920,15142958
2025-01-23,C011,P005,S001,4,855828,645405
2025-01-23,C013,P003,S004,11,1102541,956489
2025-01-23,C015,P014,S002,7,36635445,27266983
